system:index,total_precipitation_sum
20130416,0.0140626355259139
20130417,8.500567714159899E-4
20130418,1.6263634948116587E-4
20130419,4.641899948950288E-5
20130420,0.003739177888441482
20130421,5.340876427189116E-4
20130422,9.297782343058E-5
20130423,2.563234033914341E-6
20130424,6.58982889510528E-7
20130425,4.3982067906051606E-7
20130426,4.351138045421976E-7
20130427,4.2915343101412873E-7
20130428,8.502227615281299E-7
20130429,3.0681928254598667E-6
20130430,3.1647807852032047E-6
20130501,0.0010056323626846532
20130502,1.4330906306855E-4
20130503,3.007806299137883E-6
20130504,0.0010667174119660507
20130505,1.434692284413354E-4
20130506,1.2609679286138515E-4
20130507,1.991467431023166E-4
20130508,1.877202373489771E-4
20130509,1.3985711060822505E-6
20130510,1.0924004616935534E-4
20130511,8.229101538419427E-4
20130512,1.3603074821043631E-5
20130513,0.003969397279782377
20130514,0.003201077734925948
20130515,6.065967846132563E-7
20130516,4.2633149210593007E-4
20130517,0.0
20130518,5.438765673859649E-6
20130519,1.2541854384558744E-7
20130520,8.52346317969932E-7
20130521,8.62175115667109E-6
20130522,0.009677439486737927
20130523,0.015293066714934809
20130524,0.007103382900398459
20130525,5.957667374515155E-4
20130526,1.7286155164267943E-6
20130527,7.380630806597914E-4
20130528,0.0018975375343838702
20130529,1.3134625530440336E-6
20130530,8.389866228159682E-6
20130531,1.3252028639620978E-5
20130601,0.009016358548858763
20130602,0.005395565428983389
20130603,9.578737686230119E-7
20130604,6.768566776167245E-7
20130605,1.730857661641494E-6
20130606,4.703641568410255E-5
20130607,3.86164935024844E-4
20130608,0.0011389266439701074
20130609,6.223284424563894E-5
20130610,0.0044148906214064275
20130611,4.445060476874297E-4
20130612,0.0162506107727067
20130613,8.087494308152539E-4
20130614,9.852019826880882E-4
20130615,7.023645730242823E-5
20130616,1.7330145851701673E-6
20130617,4.590792823837992E-6
20130618,2.4063301824823957E-5
20130619,2.0809096249318278E-4
20130620,2.65687508227723E-5
20130621,0.002305179357666165
20130622,7.826380929742834E-5
20130623,2.281256707158523E-4
20130624,3.937247772337033E-4
20130625,0.001196467171721415
20130626,0.007855010567696812
20130627,0.0070461194719655534
20130628,0.011850873403942459
20130629,0.011666453500551358
20130630,0.004608260752677579
20130701,0.0028026265161189864
20130702,7.380292666228886E-5
20130703,5.814951385933013E-7
20130704,5.1234117843924764E-6
20130705,6.643594805267676E-7
20130706,8.583068620282575E-7
20130707,4.261732051702438E-7
20130708,4.652821590789854E-5
20130709,0.0015497086693888557
20130710,4.0678381028786146E-4
20130711,1.5586252466144566E-4
20130712,2.95996503678961E-4
20130713,2.103080460133697E-4
20130714,9.228975532411016E-4
20130715,7.897387626315623E-4
20130716,0.003230002299157224
20130717,7.834734179403138E-4
20130718,1.4588173112588698E-5
20130719,0.005869346300383057
20130720,0.003782733699350403
20130721,0.0
20130722,0.0
20130723,1.4972052428480784E-4
20130724,1.8347247494564958E-4
20130725,2.2175970236400406E-6
20130726,8.52346317969932E-7
20130727,1.634526618437638E-7
20130728,8.786004903120463E-7
20130729,1.8387830569928889E-6
20130730,3.869290870305643E-4
20130731,0.0026442384731838495
20130801,1.244792678655551E-5
20130802,7.181150419621686E-6
20130803,7.628480303608234E-8
20130804,5.147901197639215E-5
20130805,4.3582429043453885E-7
20130806,1.763441420161826E-6
20130807,0.0010332941118532087
20130808,0.0014964557917632657
20130809,0.0
20130810,8.583068797918258E-7
20130811,5.230493422036555E-5
20130812,4.0283606504665253E-4
20130813,4.4072141454501656E-7
20130814,4.06106147795146E-6
20130815,1.276751033552687E-6
20130816,7.38785213097608E-5
20130817,8.652487065699915E-4
20130818,0.0
20130819,2.2477452485397507E-5
20130820,1.5853606548505957E-8
20130821,5.065233275814325E-6
20130822,1.5386791721377216E-4
20130823,3.076080564207489E-5
20130824,3.8667333045136477E-10
20130825,4.351138045421976E-7
20130826,1.7106531799981894E-6
20130827,4.3494480905792443E-7
20130828,4.410743663640915E-7
20130829,8.822403572437829E-4
20130830,3.384976766930047E-5
20130831,4.529483959896683E-7
20130901,1.7451046657038047E-6
20130902,2.80472675939286E-6
20130903,2.7164008166089205E-6
20130904,8.549511107958097E-7
20130905,1.2814997489840607E-6
20130906,0.0
20130907,3.326051883251485E-5
20130908,9.90347988028845E-4
20130909,2.5059950726615488E-5
20130910,2.5393082500822572E-5
20130911,1.2940387771961614E-6
20130912,5.074517387874343E-4
20130913,0.0025398086213431386
20130914,4.730523606775869E-5
20130915,6.633722410399281E-4
20130916,0.025378338108615065
20130917,0.004646877956834005
20130918,2.949936730630663E-6
20130919,4.351138045421976E-7
20130920,2.3966712930078387E-5
20130921,8.583068797918258E-7
20130922,2.7259386207281848E-5
20130923,3.9237966956943204E-5
20130924,8.524542836497557E-7
20130925,8.583068797918258E-7
20130926,4.885752116551733E-5
20130927,4.410743663640915E-7
20130928,7.366778894318446E-7
20130929,4.279475476209882E-7
20130930,8.396662565246515E-7
20131001,0.00516887787361375
20131002,5.77355917896312E-5
20131003,0.002453953463754447
20131004,8.194785774743685E-6
20131005,0.0
20131006,8.636843368060099E-7
20131007,0.0011766258101682731
20131008,0.004113491305550769
20131009,1.3021813742852828E-6
20131010,4.5283877968343656E-5
20131011,4.316335097848622E-5
20131012,1.5528138510569994E-4
20131013,0.0020018321217260436
20131014,1.0276569064342289E-5
20131015,8.583068797918258E-7
20131016,8.553265615773853E-7
20131017,7.556645001883665E-4
20131018,0.0033685181086631263
20131019,2.5851959280220405E-6
20131020,1.419763665199378E-6
20131021,9.592705835871232E-7
20131022,1.9988343737848985E-4
20131023,2.784214355744651E-4
20131024,3.1804357958773445E-5
20131025,4.176818927454194E-6
20131026,9.82381513977818E-6
20131027,1.1977486722209751E-4
20131028,4.616093920907749E-4
20131029,0.009143861427594706
20131030,4.8151516212960224E-4
20131031,8.04412410942868E-7
20131101,1.117224245578782E-5
20131102,1.320431033655988E-5
20131103,0.001456414206950605
20131104,1.3059133226798946E-4
20131105,1.3497324081785911E-5
20131106,8.612870487922919E-7
20131107,1.9945448652449684E-6
20131108,1.2200160692525477E-5
20131109,0.005465971245548668
20131110,0.01378200477422908
20131111,0.027955867477119162
20131112,0.009726450930056571
20131113,1.275869695344989E-5
20131114,4.34150510223426E-4
20131115,0.005603647306844562
20131116,0.01145218056821291
20131117,0.0033860145799348863
20131118,0.008251465216694929
20131119,0.0013944493688648597
20131120,3.759292584672577E-4
20131121,5.556972378427908E-4
20131122,0.010384825076594072
20131123,0.018563771841237413
20131124,4.406372414235516E-4
20131125,0.010215152058539114
20131126,1.7052038411448597E-4
20131127,2.569696334830951E-6
20131128,0.0015287099896403662
20131129,0.017003489581406378
20131130,0.0034265424787333965
20131201,4.036263729238856E-4
20131202,1.281507356340093E-7
20131203,1.2755393754559918E-6
20131204,0.0016737228951203573
20131205,0.002223690998705566
20131206,3.0061567743676274E-6
20131207,8.697160751580668E-7
20131208,8.52346317969932E-7
20131209,3.140275622872555E-4
20131210,0.0013167985636054309
20131211,7.314815513023129E-4
20131212,0.0020812377845934194
20131213,3.4467327693269256E-5
20131214,0.0020362573455577865
20131215,0.001931536741600419
20131216,0.0038127939410875686
20131217,5.04699369636288E-7
20131218,4.383450746989927E-7
20131219,8.52346317969932E-7
20131220,1.0856916943953022E-6
20131221,6.522325869617849E-4
20131222,6.883579850360204E-6
20131223,0.0015642142141943367
20131224,0.004311835857908435
20131225,0.018009821579024782
20131226,0.0033129431888925414
20131227,6.666658869030223E-4
20131228,3.091686944551494E-4
20131229,9.379612963374066E-4
20131230,8.14629902446987E-6
20131231,2.1755778693604338E-4
20140101,8.96033603762691E-7
20140102,1.598638570609647E-4
20140103,2.480648794707306E-5
20140104,0.0011367050776568922
20140105,3.137859569472345E-4
20140106,0.0014819366999234362
20140107,0.004968648029054393
20140108,0.0011265473288924576
20140109,4.420627599745236E-4
20140110,0.0028751981616456377
20140111,1.1155215445040737E-4
20140112,8.734529882940214E-4
20140113,8.097400689822011E-5
20140114,1.3556600968034189E-6
20140115,2.1495650099595987E-6
20140116,2.4699586696797476E-7
20140117,4.446577416286871E-7
20140118,-3.9866320116303505E-10
20140119,8.591809603046625E-5
20140120,0.002072047321747235
20140121,0.0027252438011119333
20140122,0.0052412541225739595
20140123,0.0028711817749311774
20140124,0.004409296910056044
20140125,0.0013518646760533762
20140126,9.492823673836457E-5
20140127,8.270970189994023E-5
20140128,4.354542302826028E-6
20140129,4.3211517064657517E-7
20140130,9.090973848846284E-7
20140131,2.566710293194774E-6
20140201,2.182594010073254E-6
20140202,4.510149450698157E-5
20140203,4.5389293954435103E-7
20140204,0.0040451830540106214
20140205,0.0011906011681472328
20140206,5.4831821953857656E-5
20140207,1.11918433433452E-6
20140208,1.4600331122045547E-6
20140209,3.074109478880693E-6
20140210,8.021611977918442E-5
20140211,4.3991048677194687E-4
20140212,3.6841375016634115E-4
20140213,0.007123105058204259
20140214,0.004039905606494663
20140215,0.0012888903364448921
20140216,0.0370314003122607
20140217,0.0032908406485454796
20140218,0.007982541449398695
20140219,0.01654975801688588
20140220,0.008257407039057923
20140221,0.0016935119146357872
20140222,0.0016884051377156072
20140223,9.864701081156713E-4
20140224,2.5060636510536256E-4
20140225,3.881034821801148E-5
20140226,3.84330764499057E-5
20140227,0.005686577330895972
20140228,0.01659616734000992
20140301,0.028397092538650887
20140302,0.0020174455606987805
20140303,0.0035271849993708036
20140304,7.1596161096816E-5
20140305,1.854096843464957E-4
20140306,0.010011010335096842
20140307,7.500493791734632E-4
20140308,1.1653797847668048E-4
20140309,2.1727316600326596E-4
20140310,5.21351810211044E-4
20140311,6.657211601299528E-6
20140312,9.236798563403998E-6
20140313,8.491615846297192E-4
20140314,0.002553482497826731
20140315,2.3833484858881436E-4
20140316,0.007416139745714762
20140317,2.1489442905282667E-6
20140318,6.1357926759793196E-6
20140319,3.027565325808219E-4
20140320,0.0022486286828344204
20140321,0.006570867439374104
20140322,4.501461258540012E-4
20140323,0.0017523533641946416
20140324,0.015085309872005423
20140325,0.014056406269657675
20140326,0.013178277408354299
20140327,0.023624679917515337
20140328,0.019375052658497153
20140329,6.762598517250562E-4
20140330,0.007114031524741163
20140331,0.0020917301684240546
20140401,6.149530088538824E-4
20140402,2.538637312207355E-4
20140403,4.986772643817353E-4
20140404,0.009649676123892852
20140405,0.020733547898509872
20140406,0.003669393858155381
20140407,7.652738417300627E-4
20140408,2.2583046051207362E-4
20140409,4.194840043221161E-4
20140410,0.004506708481025435
20140411,0.0012959761948100053
20140412,1.7098195870739283E-4
20140413,8.998727630553984E-4
20140414,0.0018988476286008222
20140415,0.00250804799044285
20140416,0.0013119173335165485
20140417,1.0258566250731348E-5
20140418,8.523463748133508E-7
20140419,9.873576280547346E-4
20140420,1.8127747058029107E-5
20140421,-5.133163398433816E-10
20140422,6.129446717881663E-8
20140423,4.103203304814488E-5
20140424,0.0036664101330072564
20140425,0.0015994219982555756
20140426,5.558999310983993E-4
20140427,0.004689765100102142
20140428,5.185250371791981E-4
20140429,8.2221746085006E-4
20140430,0.0026555311193568196
20140501,8.139974213037555E-4
20140502,4.985973707071954E-4
20140503,0.002571732142233032
20140504,6.48121378036309E-4
20140505,1.724210646724624E-6
20140506,9.181467130008075E-4
20140507,0.0013497635616550095
20140508,4.572177175060273E-4
20140509,8.207988904459113E-5
20140510,5.977394774427738E-4
20140511,0.0015736968793969729
20140512,7.755537097017497E-4
20140513,3.8565859461461437E-4
20140514,3.8082458960251467E-7
20140515,0.0
20140516,5.2931157176587E-7
20140517,5.21154717821136E-8
20140518,2.858454749135799E-6
20140519,3.2515537459508463E-6
20140520,1.6980849230802025E-6
20140521,1.3267774137996631E-6
20140522,2.6720091229817767E-6
20140523,3.10118664377058E-5
20140524,6.397398371836751E-5
20140525,2.3474882438550308E-5
20140526,1.13935085066286E-6
20140527,1.6308172521862152E-7
20140528,2.7295297271452793E-5
20140529,4.613864711575664E-4
20140530,0.0010550773365270813
20140531,0.004449349847087081
20140601,0.0058243792354903375
20140602,0.0013421492156281776
20140603,4.63977826731421E-6
20140604,5.356022811269291E-6
20140605,5.083409289634351E-4
20140606,0.003012465063858902
20140607,4.5765376897322215E-4
20140608,0.0011039754965387009
20140609,0.0012284737204349434
20140610,0.00110126426988593
20140611,7.664383869136175E-6
20140612,1.3653465272914468E-9
20140613,0.0033076985579710465
20140614,0.0031907612184620708
20140615,2.0485890999732376E-4
20140616,1.0931839558057276E-7
20140617,8.279454173004223E-6
20140618,9.488389925843134E-5
20140619,1.1293179041061802E-5
20140620,7.891780397744384E-4
20140621,0.0023010282817152597
20140622,9.822881443583844E-4
20140623,6.580400742685972E-7
20140624,5.283149085049462E-6
20140625,5.932791855936525E-6
20140626,8.53641224006792E-7
20140627,6.607376928605687E-7
20140628,0.004086287367142667
20140629,1.3697031486144493E-4
20140630,1.7170160695202674E-4
20140701,9.986205948697042E-7
20140702,1.2915859883833036E-6
20140703,8.664653137202549E-7
20140704,2.567103138062521E-6
20140705,2.460234420723625E-6
20140706,6.506969972815073E-5
20140707,5.4200719439489475E-6
20140708,5.684341886080802E-14
20140709,7.314423625122099E-6
20140710,3.535948478309299E-4
20140711,9.262175124765248E-9
20140712,4.364974554959062E-5
20140713,4.8880702829750344E-5
20140714,1.1544440383336696E-4
20140715,0.004068749907908723
20140716,0.001134517728188303
20140717,0.0017517546551889564
20140718,3.860396358095762E-5
20140719,3.1418424695869786E-4
20140720,0.0017213932322053488
20140721,0.0027009719922290107
20140722,0.00330665953520187
20140723,5.550962133505908E-5
20140724,4.715599584206637E-5
20140725,9.867806657846395E-4
20140726,0.004651010170502865
20140727,9.096579973160705E-7
20140728,0.0
20140729,0.0
20140730,8.583068833445395E-7
20140731,2.1527994249481708E-6
20140801,2.4509101517014384E-5
20140802,1.3065582717896327E-4
20140803,5.857305922948885E-4
20140804,1.8084461526887886E-4
20140805,3.830843875390834E-6
20140806,0.0
20140807,2.5249508999052554E-5
20140808,1.0373990380176593E-5
20140809,0.0
20140810,1.1223957315861385E-6
20140811,7.355215248523242E-4
20140812,3.2236703472698566E-4
20140813,0.0011892071561894883
20140814,2.8956907611412406E-5
20140815,6.890321405535871E-5
20140816,0.02592296254890658
20140817,0.0021748260027024792
20140818,0.002457708984173505
20140819,0.004684187261618013
20140820,0.00104580315286092
20140821,0.002844140850811229
20140822,0.003134580272207782
20140823,0.0057345325394674304
20140824,0.002186164501956098
20140825,0.005428747747716996
20140826,0.023467904123201287
20140827,0.011780689397073855
20140828,0.004279951012565528
20140829,8.06653161690623E-4
20140830,3.7725526996069974E-4
20140831,1.341397604778597E-4
20140901,2.2599248725677253E-4
20140902,0.008453995538472387
20140903,1.8433074330195454E-4
20140904,2.4024214425567253E-4
20140905,0.003591333288814347
20140906,0.001339354975244157
20140907,5.772795383851679E-4
20140908,6.057275729410787E-4
20140909,0.0010986264121571406
20140910,0.0019301927341428707
20140911,7.161963126873407E-5
20140912,0.0021849856615122434
20140913,0.005835084766867042
20140914,1.6134108766162982E-5
20140915,7.24088353884597E-5
20140916,0.0012104436586040327
20140917,4.351138045421976E-7
20140918,1.2934207802572928E-6
20140919,1.4048267983886967E-6
20140920,1.1515184236526006E-5
20140921,3.0885709761894824E-4
20140922,7.64180588339468E-6
20140923,5.052614412954284E-9
20140924,0.004636512511229224
20140925,0.007842539774538916
20140926,7.730674459839648E-4
20140927,0.0021711209805310894
20140928,8.583068833445395E-7
20140929,1.2288070002667207E-5
20140930,6.375986530088911E-4
20141001,8.362582661902707E-7
20141002,2.1444231492750987E-6
20141003,1.529771828791481E-4
20141004,8.634694301685124E-6
20141005,1.3375359539636253E-6
20141006,1.996452553719611E-5
20141007,0.0013773750967072545
20141008,0.002410733836443674
20141009,3.3578276698921174E-4
20141010,1.0036209573703599E-4
20141011,1.4303533584995518E-4
20141012,1.8084097134598371E-6
20141013,0.012352486880599355
20141014,0.007917709491400976
20141015,4.935957631904153E-4
20141016,2.0283685925110773E-5
20141017,0.002476012017341366
20141018,1.0570628666416134E-4
20141019,1.7533775287019676E-6
20141020,0.0028442603709971028
20141021,1.378386298525654E-4
20141022,1.1184885324679727E-6
20141023,0.0023661506633584238
20141024,2.710672577268104E-4
20141025,5.213629624120739E-4
20141026,1.9639062409122246E-5
20141027,1.961548273845746E-4
20141028,0.0
20141029,8.886846186293263E-7
20141030,8.52346317969932E-7
20141031,9.911292726871278E-4
20141101,0.0028260867518631267
20141102,2.8633698165371742E-5
20141103,1.3198751365433423E-4
20141104,2.4570523000008244E-4
20141105,0.015313626653824795
20141106,0.00384924966219394
20141107,3.3975381810604264E-5
20141108,1.7212013858625141E-6
20141109,2.436914087901389E-5
20141110,0.004727749190307319
20141111,0.0026907200785995285
20141112,2.0106828903913653E-4
20141113,3.776050165486688E-5
20141114,1.1997509816473936E-4
20141115,2.2842648152782632E-4
20141116,1.2017992101739376E-5
20141117,4.086881636983496E-6
20141118,4.939667332632546E-5
20141119,1.275844549704796E-4
20141120,6.859436797072109E-5
20141121,3.469978875439511E-4
20141122,1.3372042241889821E-4
20141123,6.745164153695077E-4
20141124,0.011314020029813814
20141125,0.003975832267299071
20141126,0.008683366368751354
20141127,0.013797657055640974
20141128,0.001374265087618005
20141129,4.814747577640378E-4
20141130,0.002172245795911614
20141201,0.008306993362289287
20141202,0.0038784215476211636
20141203,0.004390948768803482
20141204,0.01733819781789715
20141205,0.009819842242061132
20141206,0.016820917337540847
20141207,0.0069276335986555105
20141208,0.00410208715339828
20141209,0.007452942947570595
20141210,0.009790321477986655
20141211,0.025177597443440176
20141212,0.006745964503767228
20141213,0.0012827222209861808
20141214,4.048036106642013E-5
20141215,3.77520278886781E-4
20141216,9.092327741700017E-4
20141217,0.0012334178898628474
20141218,0.011829520067860276
20141219,0.0027060543895767123
20141220,8.612686983099065E-4
20141221,3.1566836211865913E-4
20141222,0.0020492088256731005
20141223,0.006645746303168202
20141224,0.01178313753216213
20141225,0.030356829177899457
20141226,0.005853435248532982
20141227,0.00797804727277355
20141228,0.00465460029974953
20141229,5.027468790379278E-4
20141230,7.616835785111891E-4
20141231,0.0011626441708025269
20150101,0.004648879911986879
20150102,0.0023686565581085848
20150103,0.0010525844284015931
20150104,9.233823714866976E-4
20150105,1.0581549099302953E-4
20150106,0.001259357326796948
20150107,3.004990583533618E-6
20150108,1.3658506400611732E-5
20150109,0.0012600666708248085
20150110,0.008553664355842068
20150111,0.014456755666238802
20150112,0.0026335613261949157
20150113,0.001666225950564349
20150114,8.388514559778284E-4
20150115,4.5292008531207885E-5
20150116,5.620768959269859E-7
20150117,1.7046927496267017E-6
20150118,0.00158434506560257
20150119,0.01645405971373597
20150120,0.003419530138331461
20150121,0.003902269076563242
20150122,0.0037746952440496635
20150123,0.005472203737711646
20150124,5.671883778923386E-4
20150125,0.005290832776012163
20150126,0.017261303723353005
20150127,0.026000333820544324
20150128,0.0039005755239136107
20150129,2.550576348202947E-4
20150130,5.5156798706882396E-5
20150131,2.605482954589891E-4
20150201,0.008115155289824025
20150202,0.008478920388350738
20150203,0.0011027965318590994
20150204,5.438197800206551E-4
20150205,0.002989198301208551
20150206,1.4337632774197637E-5
20150207,1.3283313175253993E-4
20150208,3.910923198380953E-6
20150209,8.543699394252723E-4
20150210,0.00188346025720145
20150211,0.0012201922124527725
20150212,0.004176021855737696
20150213,0.0049106014450232315
20150214,5.007375116722785E-4
20150215,0.006986386685446933
20150216,7.518257319837694E-6
20150217,4.2209603167278454E-5
20150218,6.564912581317441E-4
20150219,0.002193499671009544
20150220,0.010247903337530985
20150221,0.009555311056197306
20150222,0.006369705611645305
20150223,0.0023353003319526145
20150224,0.0033178595060566634
20150225,0.005568259734797056
20150226,0.008803890530680605
20150227,0.001253167063954874
20150228,6.62744310371472E-5
20150301,0.013783961405559536
20150302,0.0018713054881968306
20150303,4.2462785545087714E-6
20150304,0.0012123001139561754
20150305,7.778739805620922E-4
20150306,3.381272231608553E-5
20150307,1.2131472239357084E-4
20150308,3.1109191201124047E-6
20150309,2.0683628362639712E-4
20150310,6.403689575874692E-4
20150311,6.689459676441159E-4
20150312,0.01072030391834555
20150313,0.011596081976708314
20150314,2.0521802053384672E-4
20150315,0.00965012969644538
20150316,2.496730966226155E-4
20150317,0.002444138843442839
20150318,4.0674289698639643E-4
20150319,1.0455518439847053E-6
20150320,0.006912296799095307
20150321,0.03145909906407831
20150322,0.00894641390099561
20150323,5.212945777139343E-4
20150324,0.0012037379029646179
20150325,0.0011725918076761943
20150326,1.939959548308352E-6
20150327,3.0079122552706394E-6
20150328,5.585249268054397E-5
20150329,3.1752053864613107E-4
20150330,0.01275380399461917
20150331,0.010734880339897477
20150401,2.921888299536366E-4
20150402,8.494159362368936E-4
20150403,0.032616746747564034
20150404,0.014104550374629916
20150405,0.0012896402249237483
20150406,0.0015613568609972408
20150407,4.3288519222412023E-5
20150408,1.9402089714922294E-5
20150409,1.1619292415771588E-5
20150410,8.533237790953489E-4
20150411,4.857714798949215E-4
20150412,3.207253847508838E-4
20150413,4.021221883307812E-4
20150414,5.488091752593935E-6
20150415,5.644096966051513E-5
20150416,1.1738439140970014E-4
20150417,2.3978890432034875E-4
20150418,0.003793687222487323
20150419,0.01156869944065172
20150420,0.00594831570282275
20150421,0.029047062368781497
20150422,0.0018459083769124408
20150423,4.8083882101642616E-4
20150424,6.579168179429337E-5
20150425,9.44617885918688E-4
20150426,1.2318506244090666E-4
20150427,2.6023199851421673E-6
20150428,0.001112230533866508
20150429,0.0056399565606002665
20150430,0.011345754384982112
20150501,0.025266744598448874
20150502,0.015310515558896474
20150503,0.0039668024183103345
20150504,3.0899568209513835E-4
20150505,1.1289212641956997E-8
20150506,1.7225742112714215E-6
20150507,8.52346317969932E-7
20150508,1.7195939108205494E-6
20150509,0.0
20150510,1.225280755319562E-6
20150511,2.696247474718401E-6
20150512,1.967916663699573E-5
20150513,1.99535695805288E-4
20150514,1.158360888020568E-6
20150515,0.001159676015406506
20150516,0.0018114612558867871
20150517,4.217646328504282E-4
20150518,6.552533862696897E-4
20150519,1.8740593116514691E-4
20150520,0.009058456593750002
20150521,0.00999140227552923
20150522,0.007409280414164047
20150523,0.001118185434283301
20150524,4.484547357570792E-6
20150525,1.0700120269477868E-6
20150526,2.3821466137543367E-5
20150527,4.663617265054687E-4
20150528,5.385314935601373E-4
20150529,0.0011457131859907556
20150530,0.007053580614048894
20150531,0.005017037425533982
20150601,7.6459460980052E-5
20150602,9.219790818112658E-7
20150603,1.6326929170882924E-5
20150604,0.0015878582670666443
20150605,4.841150929048367E-4
20150606,1.2748275582324074E-4
20150607,1.95138640480638E-9
20150608,8.52346317969932E-7
20150609,1.2889191636079326E-7
20150610,0.0018264945304116956
20150611,7.160417220372663E-4
20150612,1.0930588789731974E-4
20150613,1.0113253243852051E-5
20150614,1.8881930570414793E-4
20150615,6.210931826455295E-4
20150616,0.024826838464718233
20150617,0.004032790508735248
20150618,3.312987524265469E-4
20150619,0.00149509614959636
20150620,5.790505601368144E-4
20150621,7.684925617451094E-6
20150622,0.0
20150623,1.3998174055874988E-9
20150624,4.630775466047999E-4
20150625,0.0024896579678581545
20150626,4.826216444076044E-4
20150627,1.9483539906464118E-11
20150628,1.4693204380022928E-6
20150629,3.4366041864016736E-7
20150630,0.002924863786916623
20150701,0.001202341649650418
20150702,3.160201546870048E-5
20150703,1.4657173795352819E-6
20150704,1.1157888632618284E-4
20150705,1.7427072855659073E-6
20150706,9.090827856765904E-7
20150707,1.1078618645837423E-4
20150708,5.876479771015094E-4
20150709,4.760563905359827E-6
20150710,0.0019091111572907453
20150711,0.002331677360190602
20150712,0.004326316128985764
20150713,0.003347349433622003
20150714,1.0105887103228335E-4
20150715,0.0010727943046278663
20150716,5.687154804010806E-4
20150717,0.0012315301280350723
20150718,2.623500979687927E-4
20150719,0.0010559156758119207
20150720,1.7920703867805142E-4
20150721,1.5821943847306577E-4
20150722,0.0046473185688345854
20150723,0.005342432373218089
20150724,0.0045466499552410415
20150725,4.324869216399511E-6
20150726,3.814510466140468E-5
20150727,0.0
20150728,7.456638397528198E-6
20150729,3.0150980887193424E-5
20150730,2.547240899744304E-6
20150731,2.049557446381206E-6
20150801,8.651939708941964E-7
20150802,8.404368949452525E-6
20150803,6.0530204123606525E-6
20150804,4.3130934958468795E-5
20150805,5.195015319664035E-5
20150806,2.0361250102434883E-6
20150807,3.958156068690133E-8
20150808,3.0050109552024206E-5
20150809,2.6684086737034445E-6
20150810,8.529335104867641E-7
20150811,2.099218684658607E-6
20150812,0.001209116379220131
20150813,2.925145527151682E-6
20150814,8.553265615773853E-7
20150815,1.0462933024899691E-4
20150816,5.1953518501157546E-5
20150817,1.6485951306657894E-6
20150818,3.6962327899487634E-6
20150819,2.1115710515306916E-5
20150820,5.035740741711142E-5
20150821,4.654846240564719E-5
20150822,9.23683218000401E-4
20150823,0.015515620338423217
20150824,0.013053492840866985
20150825,1.522842893911279E-4
20150826,3.57789562794975E-5
20150827,2.1577090332046444E-4
20150828,9.979918760242608E-8
20150829,5.544565734909846E-6
20150830,1.330156106381931E-5
20150831,8.331902345746817E-5
20150901,5.007645829253327E-6
20150902,0.004015058337385775
20150903,0.001532820536318753
20150904,0.001579823457435969
20150905,0.001306913853490623
20150906,0.001376898949818303
20150907,3.861437303683611E-5
20150908,1.8236001218178E-5
20150909,1.7553622500649226E-4
20150910,5.793405577617256E-4
20150911,4.254508268285493E-7
20150912,1.300017100192008E-6
20150913,1.5087275436544944E-5
20150914,1.865935971283321E-6
20150915,4.205649083972385E-4
20150916,0.001444085567686124
20150917,0.012379793297084454
20150918,0.0028300175071560817
20150919,0.0026006795006504203
20150920,0.004880618074145901
20150921,9.114389930264036E-4
20150922,0.003501655346873418
20150923,0.002348543057227093
20150924,0.005104495098168156
20150925,0.007751414528257557
20150926,2.2032679266326528E-4
20150927,2.6171608377989415E-4
20150928,9.35243528623241E-7
20150929,1.6305974526369165E-5
20150930,1.54695359839442E-4
20151001,6.531971062071994E-4
20151002,1.0790011452345621E-4
20151003,1.2814997489840607E-6
20151004,0.0
20151005,8.52346317969932E-7
20151006,4.987786216054814E-9
20151007,8.243696994923725E-4
20151008,5.68947865935827E-4
20151009,2.231538550033222E-5
20151010,3.615145425082665E-4
20151011,0.004859608381734681
20151012,3.4379857337870175E-4
20151013,0.005457046499856608
20151014,9.457044357746305E-4
20151015,1.7328600393717638E-6
20151016,1.7121495261562814E-6
20151017,2.746034442714459E-4
20151018,0.001418124460412654
20151019,1.7132332854334476E-4
20151020,6.073280872483E-4
20151021,0.002914296155320794
20151022,0.017617842162275493
20151023,3.443583744927689E-4
20151024,8.401279550839412E-5
20151025,3.7405528633105054E-4
20151026,0.010957475823764974
20151027,0.003593784502501579
20151028,1.2264955664268527E-4
20151029,1.9820941752234363E-4
20151030,1.6174432772700782E-4
20151031,0.01251138212054905
20151101,0.005127547369969677
20151102,0.003927634364923104
20151103,0.029290644003568407
20151104,0.01696871930490686
20151105,0.012135903367949136
20151106,8.268221233206841E-4
20151107,0.013950126881362025
20151108,0.004325446719526195
20151109,5.575375908249013E-5
20151110,2.7954383461940986E-5
20151111,8.57575366603343E-6
20151112,0.003077864417525763
20151113,0.014813284809063472
20151114,0.013512164642345616
20151115,0.007851081225096063
20151116,0.004615561613419876
20151117,3.117052542210304E-5
20151118,1.4170195353759536E-4
20151119,4.261732051702438E-7
20151120,4.934880761666186E-5
20151121,0.003277623815114992
20151122,0.0018116649653294133
20151123,3.4624923405588516E-4
20151124,1.689933504515766E-4
20151125,0.0
20151126,0.0021975016205555945
20151127,0.0022598240443464377
20151128,0.005193990323844048
20151129,0.00259782705173189
20151130,1.0601132661881181E-5
20151201,0.0012032813475244093
20151202,0.015510699445914823
20151203,3.138329347594167E-4
20151204,1.6184099795529214E-5
