YYYY-MM-DD,Q,model output
2020-01-18,0.014,155.68938544330868
2020-01-19,0.03,171.22982689201294
2020-01-20,0.018,171.32902475796877
2020-01-21,5.299,180.66904560159566
2020-01-22,8.063,178.80412677144895
2020-01-23,7.254,176.9608062710743
2020-01-24,5.786,188.46789523193374
2020-01-25,4.201,194.92687511692017
2020-01-26,3.022,197.6894647203082
2020-01-27,2.369,213.0627048399321
2020-01-28,4.767,211.6258058739723
2020-01-29,12.408,222.23566567721932
2020-01-30,10.514,219.88961195914965
2020-01-31,10.094,217.57074824171605
2020-02-01,7.903,215.27875850476303
2020-02-02,5.682,213.05319677905086
2020-02-03,4.633,227.47651633119423
2020-02-04,3.543,225.06987143989065
2020-02-05,12.281,222.69112056052367
2020-02-06,13.998,221.44363751396907
2020-02-07,12.867,227.45097898099723
2020-02-08,21.783,230.59293887429507
2020-02-09,519.856,293.1635675872773
2020-02-10,1598.716,331.2413274840833
2020-02-11,706.71,339.05632865397723
2020-02-12,376.351,340.92618301126856
2020-02-13,253.13,348.1483119395574
2020-02-14,311.842,350.2429084961425
2020-02-15,259.37,346.4141504651943
2020-02-16,171.399,342.6298109523424
2020-02-17,131.88,350.17262759719216
2020-02-18,99.206,380.8345658103494
2020-02-19,184.065,383.5683175004085
2020-02-20,176.288,379.3533319022079
2020-02-21,132.104,375.1872515755588
2020-02-22,90.736,371.06950819906086
2020-02-23,68.511,370.07555112906743
2020-02-24,62.087,378.46556630988727
2020-02-25,60.4,374.3098922064987
2020-02-26,62.473,370.20243362658897
2020-02-27,70.541,366.1426302674395
2020-02-28,57.737,362.1299283367718
2020-02-29,49.615,358.16378047710947
2020-03-01,42.07,354.2436456910175
2020-03-02,34.012,350.36898926721096
2020-03-03,28.439,346.90724426380876
2020-03-04,24.308,358.12213698173287
2020-03-05,21.984,354.7561186971603
2020-03-06,22.249,359.4490700353574
2020-03-07,24.898,355.51418282469456
2020-03-08,33.088,351.62494469518407
2020-03-09,38.947,349.7293569400757
2020-03-10,38.689,350.5746708401561
2020-03-11,45.161,346.7427740127317
2020-03-12,67.49,342.95532925101475
2020-03-13,84.098,339.2118199893792
2020-03-14,77.338,335.51173566443373
2020-03-15,60.777,331.8545716452872
2020-03-16,50.987,328.2398291646243
2020-03-17,54.511,324.6670152505823
2020-03-18,71.994,321.1356426594184
2020-03-19,82.78,317.6452298089598
2020-03-20,68.383,314.1953007128273
2020-03-21,53.62,310.7853849154217
2020-03-22,42.883,307.41501742766695
2020-03-23,35.451,304.08373866349893
2020-03-24,30.353,300.7910943770924
2020-03-25,27.217,297.5366356008166
2020-03-26,26.793,314.41387169815533
2020-03-27,99.454,311.00154136298613
2020-03-28,138.409,307.6287869592669
2020-03-29,118.358,304.2951485835121
2020-03-30,93.147,301.1254441347354
2020-03-31,75.25,371.08930814602576
2020-04-01,62.957,367.0201033106748
2020-04-02,50.265,366.0027202911537
2020-04-03,41.644,368.98211300877165
2020-04-04,36.807,377.854761250867
2020-04-05,33.048,373.7071696940045
2020-04-06,34.339,369.6076961148939
2020-04-07,41.17,365.5557813735216
2020-04-08,32.163,361.550872826555
2020-04-09,27.549,357.59242425186636
2020-04-10,25.967,371.406766621966
2020-04-11,25.664,367.48106380801823
2020-04-12,24.245,365.4654515291303
2020-04-13,23.553,361.461678346753
2020-04-14,22.286,358.8567904011416
2020-04-15,19.978,354.9296858855638
2020-04-16,17.996,351.0481366885377
2020-04-17,16.59,347.21161345047506
2020-04-18,15.432,343.529064830379
2020-04-19,14.428,339.8288821881966
2020-04-20,13.521,336.87212145945193
2020-04-21,12.828,333.2000330415872
2020-04-22,12.292,329.57053658204603
2020-04-23,11.754,325.9831371530424
2020-04-24,11.107,322.43734557742584
2020-04-25,10.489,318.9326783618727
2020-04-26,9.962,315.46865763085214
2020-04-27,9.47,317.98176189812267
2020-04-28,9.17,315.1630703920379
2020-04-29,9.47,311.74279039192635
2020-04-30,9.569,314.94525226366505
2020-05-01,10.768,313.44265048549295
2020-05-02,10.143,310.0423509526102
2020-05-03,8.984,306.68148481158886
2020-05-04,9.136,303.3595938372398
2020-05-05,8.66,300.07622512858285
2020-05-06,9.266,296.8309310469905
2020-05-07,9.001,293.62326915505093
2020-05-08,8.685,290.45280215614065
2020-05-09,8.201,287.48219089292974
2020-05-10,7.71,284.38293084400107
2020-05-11,7.255,281.3196060212889
2020-05-12,6.966,278.2917988457094
2020-05-13,6.698,275.2990965901652
2020-05-14,6.471,272.34109132317496
2020-05-15,6.869,269.41737985315825
2020-05-16,6.667,266.5275636733678
2020-05-17,6.405,263.67124890746067
2020-05-18,6.288,260.8480462557027
2020-05-19,6.747,258.057570941797
2020-05-20,6.852,255.29944224385653
2020-05-21,6.781,267.8887683327234
2020-05-22,7.575,267.8035269210376
2020-05-23,7.915,265.115511057562
2020-05-24,8.213,264.3986822172891
2020-05-25,9.227,266.350398551038
2020-05-26,9.131,274.3984441585748
2020-05-27,19.241,271.4509632908155
2020-05-28,30.852,268.5376534713991
2020-05-29,24.732,265.65811762362233
2020-05-30,20.313,262.8119632845396
2020-05-31,17.443,259.9988025513611
2020-06-01,15.458,257.2182520284729
2020-06-02,13.501,255.56235730610157
2020-06-03,12.032,253.14191745076886
2020-06-04,10.965,251.35008454260287
2020-06-05,10.216,249.73166494148833
2020-06-06,9.659,247.0701942344246
2020-06-07,9.261,244.4395025013117
2020-06-08,8.779,241.83930058820155
2020-06-09,8.51,239.26923419232736
2020-06-10,8.532,236.72895312773028
2020-06-11,9.663,234.2181112774297
2020-06-12,14.878,236.4910967972148
2020-06-13,20.121,237.35210759036988
2020-06-14,20.976,266.4298036215949
2020-06-15,18.536,263.7529547260684
2020-06-16,17.369,260.9289722567104
2020-06-17,18.137,258.13772192520804
2020-06-18,19.235,255.3788268846209
2020-06-19,17.143,252.65191115869837
2020-06-20,17.273,249.95660313978172
2020-06-21,19.026,247.29253553804986
2020-06-22,19.031,244.65934533135498
2020-06-23,18.014,242.05667371564087
2020-06-24,18.007,239.48416605593712
2020-06-25,20.627,236.9414718379226
2020-06-26,21.314,234.42824462005174
2020-06-27,19.617,231.944141986237
2020-06-28,17.595,229.48882549908092
2020-06-29,16.067,227.06196065365134
2020-06-30,14.86,224.66321683179396
2020-07-01,13.882,222.2922672569753
2020-07-02,13.076,219.94878894965066
2020-07-03,12.41,217.63246268314998
2020-07-04,11.796,223.92613322076696
2020-07-05,11.165,221.56371876546285
2020-07-06,10.56,219.22867636849043
2020-07-07,10.155,216.92068795621213
2020-07-08,9.895,214.75396459877703
2020-07-09,9.635,212.49781746696203
2020-07-10,9.285,210.51470129333444
2020-07-11,9.157,220.10867235961751
2020-07-12,9.096,218.4389876372426
2020-07-13,9.005,216.14013610080127
2020-07-14,9.473,217.98720830743056
2020-07-15,10.848,217.021983145725
2020-07-16,11.635,214.73954182373197
2020-07-17,15.55,215.8193141825658
2020-07-18,13.989,219.42463534806018
2020-07-19,12.57,217.1374034834315
2020-07-20,14.268,214.85361471878852
2020-07-21,13.228,212.59739388022388
2020-07-22,11.91,210.36620084026254
2020-07-23,10.95,209.31501810941552
2020-07-24,10.269,207.12184696881278
2020-07-25,9.766,204.95408114790763
2020-07-26,9.559,213.65782710981946
2020-07-27,38.589,218.10048675954104
2020-07-28,136.01,217.20402556451586
2020-07-29,149.615,214.91943857340198
2020-07-30,127.806,212.66131917640482
2020-07-31,84.735,210.42935981026108
2020-08-01,59.703,208.223256485464
2020-08-02,45.685,206.04270874474273
2020-08-03,37.261,203.8874196220245
2020-08-04,31.619,201.7570956018731
2020-08-05,27.555,199.6514465793988
2020-08-06,24.359,197.57018582063387
2020-08-07,21.878,197.4911446656849
2020-08-08,20.204,220.39214379805756
2020-08-09,19.748,218.07059884129657
2020-08-10,20.338,215.77595101185844
2020-08-11,22.654,213.62392990486248
2020-08-12,33.922,211.40198522331934
2020-08-13,41.421,209.18459263432214
2020-08-14,34.733,206.9928868785139
2020-08-15,29.638,216.87458225756973
2020-08-16,27.532,214.59377825211538
2020-08-17,27.079,212.33939794488762
2020-08-18,26.572,210.1111342822108
2020-08-19,24.679,207.90868377824913
2020-08-20,22.307,205.73174647355512
2020-08-21,20.082,203.58002589409926
2020-08-22,18.422,201.45322901077583
2020-08-23,17.17,199.3510661993793
2020-08-24,16.343,197.2732512010452
2020-08-25,16.593,195.21950108315113
2020-08-26,15.862,193.1895362006714
2020-08-27,15.031,191.18308015798115
2020-08-28,14.206,189.19985977110403
2020-08-29,13.359,187.239605030398
2020-08-30,12.597,185.30204906367555
2020-08-31,12.028,183.3869280997514
2020-09-01,11.639,181.49398143241422
2020-09-02,11.063,179.62295138481676
2020-09-03,10.552,177.77358327427982
2020-09-04,10.389,175.9456253775046
2020-09-05,9.933,175.46708063486122
2020-09-06,9.395,173.6658153474485
2020-09-07,8.933,171.88540130049898
2020-09-08,8.679,170.12559619089382
2020-09-09,8.392,168.38616053106455
2020-09-10,8.449,168.68075767674054
2020-09-11,9.463,166.95803042318192
2020-09-12,11.743,166.60172754958924
2020-09-13,17.494,164.90305208794373
2020-09-14,18.204,163.74696752649436
2020-09-15,15.107,162.0813253478523
2020-09-16,13.054,160.4349584234164
2020-09-17,11.666,158.8076419635488
2020-09-18,10.557,158.4134236988051
2020-09-19,9.778,165.26407213106853
2020-09-20,9.143,166.33976792678303
2020-09-21,8.746,167.40879689621312
2020-09-22,8.606,168.6547411780479
2020-09-23,8.542,166.93215943448496
2020-09-24,8.741,165.22951481840286
2020-09-25,9.028,163.5465756470941
2020-09-26,8.328,161.9367243179383
2020-09-27,7.485,160.29189000453113
2020-09-28,6.896,158.66608933908216
2020-09-29,6.506,157.0591011374306
2020-09-30,6.314,159.27509323295806
2020-10-01,6.054,161.96600079406466
2020-10-02,5.904,160.3207604290906
2020-10-03,5.785,158.69455853213407
2020-10-04,5.653,157.08717386233002
2020-10-05,5.656,155.49838774967122
2020-10-06,5.446,153.92798406513842
2020-10-07,5.146,152.37574919117768
2020-10-08,4.908,151.05852351017236
2020-10-09,4.696,149.53948159076626
2020-10-10,4.347,148.0380116206753
2020-10-11,4.089,146.55390940031518
2020-10-12,3.86,145.08697310296287
2020-10-13,3.642,143.68068477919664
2020-10-14,3.393,142.24697783298436
2020-10-15,3.263,140.82985117609218
2020-10-16,3.142,139.42911213237673
2020-10-17,3.274,138.74069655483063
2020-10-18,3.072,149.24472736174235
2020-10-19,3.176,151.67013564007846
2020-10-20,3.358,150.14383410261718
2020-10-21,3.252,148.6351891843105
2020-10-22,3.22,147.6593978940668
2020-10-23,4.03,146.45529273958695
2020-10-24,4.28,153.43388636597862
2020-10-25,4.306,161.6748858914375
2020-10-26,4.778,163.01261501406734
2020-10-27,5.595,170.4803050063754
2020-10-28,23.628,169.7748775325427
2020-10-29,24.698,192.304867210305
2020-10-30,19.854,193.69177784531482
2020-10-31,23.821,192.37083838137124
2020-11-01,27.972,190.5214055497597
2020-11-02,25.019,188.54511442089918
2020-11-03,19.815,186.59170983291224
2020-11-04,17.659,184.66092582244704
2020-11-05,16.223,182.7524995166834
2020-11-06,13.528,180.86617109742505
2020-11-07,12.251,179.00168376560939
2020-11-08,16.377,177.15878370622914
2020-11-09,14.623,175.33722005366232
2020-11-10,12.734,173.5367448574039
2020-11-11,11.46,171.7571130481965
2020-11-12,10.068,169.99808240455386
2020-11-13,9.213,175.26792103132374
2020-11-14,8.602,181.89612847484813
2020-11-15,8.313,180.01966504907023
2020-11-16,8.444,178.1649281728743
2020-11-17,8.851,177.26172715243166
2020-11-18,7.748,175.9127770838543
2020-11-19,6.63,174.1055819355975
2020-11-20,5.821,172.31930837025791
2020-11-21,5.357,173.21208745484108
2020-11-22,4.927,177.50653672389802
2020-11-23,4.657,176.0950252678527
2020-11-24,4.683,178.56102378827973
2020-11-25,4.21,176.72312158375695
2020-11-26,3.901,174.90649788645052
2020-11-27,3.678,173.11090541737772
2020-11-28,3.592,171.33609977101187
2020-11-29,3.254,169.7113416069801
2020-11-30,2.922,171.79611564346038
2020-12-01,2.643,170.0365127506421
2020-12-02,2.407,168.5181517815241
2020-12-03,2.237,167.54107662736124
2020-12-04,2.202,174.20843002952725
2020-12-05,2.256,172.52919982565442
2020-12-06,3.781,177.15430830430375
2020-12-07,2.941,184.78483839294904
2020-12-08,2.512,193.5240674716318
2020-12-09,2.206,191.5127950451762
2020-12-10,2.592,189.52481609864085
2020-12-11,2.562,188.21565112140897
2020-12-12,2.711,187.18969374398992
2020-12-13,2.445,185.25177542772937
2020-12-14,2.414,183.33629813528455
2020-12-15,4.147,186.01915393449713
2020-12-16,97.353,208.38192389349828
2020-12-17,119.065,213.13880839185887
2020-12-18,70.996,210.9933911268697
2020-12-19,50.03,238.07937889165456
2020-12-20,54.128,235.5520165567196
2020-12-21,50.932,234.08041048448166
2020-12-22,108.514,243.18466876682572
2020-12-23,389.206,242.20117986730492
2020-12-24,327.797,241.1040178411823
2020-12-25,144.577,251.85810743278688
2020-12-26,89.788,249.1711373678642
2020-12-27,63.452,250.5181515899144
2020-12-28,52.872,262.74359094384386
2020-12-29,45.107,273.18410425491766
2020-12-30,41.633,284.8621365383119
2020-12-31,54.449,281.7927329048225
2021-01-01,131.242,278.7589182961885
2021-01-02,437.182,285.7532498519172
2021-01-03,454.448,283.81461336804114
2021-01-04,301.98,286.4309672684457
2021-01-05,334.978,294.5204016613066
2021-01-06,297.378,291.3391218847458
2021-01-07,254.93,310.71563559841826
2021-01-08,431.684,307.9771160682306
2021-01-09,403.392,304.68293139296736
2021-01-10,302.853,301.3839129343276
2021-01-11,213.622,298.1231509497031
2021-01-12,152.778,299.5656274580606
2021-01-13,115.051,296.3259673632377
2021-01-14,89.042,293.2262120659557
2021-01-15,71.262,295.2768604776546
2021-01-16,59.704,296.0813109282688
2021-01-17,51.89,292.88208479991926
2021-01-18,45.057,291.18833860112846
2021-01-19,38.316,298.2246296656989
2021-01-20,34.259,301.893750810876
2021-01-21,31.61,299.9332757752315
2021-01-22,29.921,300.7852729375748
2021-01-23,28.135,297.81767542223423
2021-01-24,26.326,294.59839837758454
2021-01-25,25.707,291.41645059563535
2021-01-26,22.434,288.27139830549345
2021-01-27,20.183,285.16281277631657
2021-01-28,18.443,282.1598660968692
2021-01-29,20.569,281.39410747050096
2021-01-30,88.359,278.39757053693546
2021-01-31,149.929,275.851653516908
2021-02-01,114.147,273.54810039647657
2021-02-02,74.062,287.4710206321624
2021-02-03,52.29,284.5031777558198
2021-02-04,46.126,281.43834655235
2021-02-05,37.532,278.4386162625537
2021-02-06,38.965,280.00264117559846
2021-02-07,38.43,310.56392618497676
2021-02-08,34.994,307.19706009550214
2021-02-09,32.209,303.95659078734457
2021-02-10,27.703,300.792389881892
2021-02-11,24.915,297.5992406292686
2021-02-12,22.854,294.3827111054644
2021-02-13,21.659,292.44871644390645
2021-02-14,20.868,289.36654323095377
2021-02-15,23.778,286.2454743195552
2021-02-16,34.325,283.2217799624149
2021-02-17,39.864,280.1719550387369
2021-02-18,77.659,277.15748964164163
2021-02-19,118.862,276.48004676499573
2021-02-20,298.088,286.20223329576345
2021-02-21,375.898,283.5502350147708
2021-02-22,306.049,280.65870012809944
2021-02-23,233.862,277.64465312812354
2021-02-24,216.429,274.73702681060837
2021-02-25,201.77,319.63665996787137
2021-02-26,167.528,316.2822339965261
2021-02-27,137.014,312.8492978965062
2021-02-28,112.372,309.5186119175306
2021-03-01,102.304,306.32195084904134
2021-03-02,94.893,303.004517308715
2021-03-03,80.866,299.7255522789448
2021-03-04,64.647,296.7950659178893
2021-03-05,54.278,293.5881019115399
2021-03-06,47.535,290.418322770798
2021-03-07,41.612,287.28529641290385
2021-03-08,37.133,284.18859577544697
2021-03-09,49.266,304.5815981799448
2021-03-10,42.548,302.3629369317347
2021-03-11,39.127,301.18083966986774
2021-03-12,35.672,316.26475070040215
2021-03-13,61.6,321.5356163533624
2021-03-14,50.351,318.04190384034035
2021-03-15,130.344,342.1127896590961
2021-03-16,277.742,344.8018866826459
2021-03-17,212.233,350.28905937439225
2021-03-18,185.174,354.88074318094675
2021-03-19,466.321,351.69542456947914
2021-03-20,3435.242,414.70164824498926
2021-03-21,3876.619,458.4501015804918
2021-03-22,2296.539,502.73124808495874
2021-03-23,1842.143,545.9712705751815
2021-03-24,1769.234,552.4964668887734
2021-03-25,1102.777,546.323839924226
2021-03-26,588.117,540.2228496844139
2021-03-27,361.49,535.8648836391712
2021-03-28,257.412,529.8852732670898
2021-03-29,198.119,523.975057047972
2021-03-30,160.789,518.1334287386873
2021-03-31,135.418,512.359591462656
2021-04-01,118.771,506.6527576010418
2021-04-02,106.753,506.18866136610103
2021-04-03,94.688,500.5534427067594
2021-04-04,84.131,494.98361681968333
2021-04-05,76.319,489.4784239490623
2021-04-06,70.378,484.52930521139604
2021-04-07,65.672,479.4480525008423
2021-04-08,74.531,475.5471660940746
2021-04-09,82.915,470.26750923795504
2021-04-10,75.762,465.049114054255
2021-04-11,65.073,459.8912687810767
2021-04-12,55.861,455.42488785593287
2021-04-13,49.674,450.4682986277585
2021-04-14,45.394,446.84741419788804
2021-04-15,42.655,444.912845212235
2021-04-16,40.279,439.9886388423802
2021-04-17,38.128,441.9695896772465
2021-04-18,37.871,446.2174729557982
2021-04-19,88.076,441.27815268384626
2021-04-20,69.906,436.3961395350282
2021-04-21,59.397,431.5707676933387
2021-04-22,49.326,426.80137907798706
2021-04-23,43.501,422.0873232535393
2021-04-24,39.243,417.42795734110473
2021-04-25,36.211,412.82264593055356
2021-04-26,33.891,416.77936453713744
2021-04-27,32.089,412.18159010107536
2021-04-28,30.547,407.6371544496771
2021-04-29,29.313,403.14543787084835
2021-04-30,28.162,398.7058278521243
2021-05-01,27.218,400.8444731651473
2021-05-02,26.329,396.4315645296931
2021-05-03,25.493,392.0698467470512
2021-05-04,24.813,387.8055232930755
2021-05-05,25.335,397.86381947657895
2021-05-06,27.168,411.2725293147094
2021-05-07,27.696,406.73870156814127
2021-05-08,26.586,402.2574691862032
2021-05-09,30.314,412.93760711061435
2021-05-10,31.653,410.4452730190602
2021-05-11,29.357,405.9210669461048
2021-05-12,29.74,402.0570175670643
2021-05-13,31.021,397.63011952406356
2021-05-14,29.287,393.25457428525397
2021-05-15,27.755,388.92978521679055
2021-05-16,25.104,384.65516261631456
2021-05-17,23.161,380.4301236324326
2021-05-18,21.797,376.25409218513073
2021-05-19,20.843,372.1264988871133
2021-05-20,20.072,368.0467809660556
2021-05-21,19.421,364.01438218775905
2021-05-22,19.104,360.0287527802
2021-05-23,19.091,356.0893493584597
2021-05-24,19.236,352.1956348505271
2021-05-25,20.011,348.3470784239631
2021-05-26,19.202,344.54315541341697
2021-05-27,18.4,340.7833472489844
2021-05-28,17.827,337.067141385398
2021-05-29,17.23,333.39403123203994
2021-05-30,16.607,329.7635160837685
2021-05-31,16.144,326.175101052547
2021-06-01,15.879,322.6282969998676
2021-06-02,16.481,319.12262046996
2021-06-03,16.573,316.09068383863314
2021-06-04,16.236,319.91086805818503
2021-06-05,16.359,316.43670603487647
2021-06-06,17.148,313.0028275321188
2021-06-07,21.044,309.60876451647465
2021-06-08,18.574,311.72118847189137
2021-06-09,16.8,330.46127047835313
2021-06-10,16.455,326.8647980896509
2021-06-11,17.27,324.6671302889018
2021-06-12,39.089,321.1378463700774
2021-06-13,47.381,317.6494863815365
2021-06-14,37.534,314.20157484974965
2021-06-15,33.562,310.79364182517867
2021-06-16,30.602,307.42522281810557
2021-06-17,26.435,304.0958581079528
2021-06-18,23.768,300.8050945679796
2021-06-19,22.446,297.5524837102622
2021-06-20,23.235,296.4624866295609
2021-06-21,26.405,293.26022154675553
2021-06-22,52.59,290.09508092648963
2021-06-23,52.646,286.96663343714124
2021-06-24,43.416,292.6030733456662
2021-06-25,36.95,304.13035880245815
2021-06-26,32.321,308.00865761750913
2021-06-27,51.528,304.6725378281855
2021-06-28,44.598,301.37509774579576
2021-06-29,35.388,298.1158879694776
2021-06-30,32.167,294.8944643194816
2021-07-01,30.416,291.7103877765174
2021-07-02,30.765,294.7477413208424
2021-07-03,29.533,295.1206383886651
2021-07-04,32.729,292.62857517922095
2021-07-05,34.278,289.47076678521194
2021-07-06,30.425,286.3647575668382
2021-07-07,27.606,283.27956336479804
2021-07-08,25.651,280.23013349430755
2021-07-09,24.192,279.1025499970537
2021-07-10,24.056,276.10153830833195
2021-07-11,33.101,273.90797460309244
2021-07-12,49.741,270.96717442208546
2021-07-13,45.032,268.0604609278533
2021-07-14,38.365,266.57549153882564
2021-07-15,33.919,268.014604406667
2021-07-16,31.352,265.4148469328689
2021-07-17,40.518,262.77604244664866
2021-07-18,66.809,260.09432113120266
2021-07-19,60.635,257.3136178405127
2021-07-20,53.197,254.56514116274053
2021-07-21,44.591,257.3264300576821
2021-07-22,38.649,254.88084771738104
2021-07-23,37.857,269.0993819004698
2021-07-24,36.558,267.1408392499788
2021-07-25,32.995,265.27881446617977
2021-07-26,32.0,262.4380036281858
2021-07-27,34.059,259.63011795167796
2021-07-28,30.727,256.8547748902269
2021-07-29,28.092,257.1481890730084
2021-07-30,26.335,254.4016054941935
2021-07-31,29.115,251.68685230013241
2021-08-01,28.262,249.0035596635387
2021-08-02,25.293,246.35136205385032
2021-08-03,23.703,248.02311969877022
2021-08-04,22.597,245.38227605513427
2021-08-05,21.564,242.77203427320353
2021-08-06,23.393,240.19203879862076
2021-08-07,21.866,237.64193820794577
2021-08-08,20.248,235.12138516066585
2021-08-09,19.414,237.06681378844021
2021-08-10,18.897,234.55291403538862
2021-08-11,19.008,232.06814126557072
2021-08-12,19.552,229.65372507937454
2021-08-13,18.291,230.51258851856136
2021-08-14,17.406,228.07461638346973
2021-08-15,17.031,225.66488908393563
2021-08-16,16.958,223.28307844950862
2021-08-17,16.397,220.9288601225374
2021-08-18,15.634,218.60191351387584
2021-08-19,14.922,216.32903405438418
2021-08-20,14.486,214.8554108798925
2021-08-21,14.245,212.5988116572894
2021-08-22,14.041,210.36834994619096
2021-08-23,13.789,208.1860799834919
2021-08-24,13.739,209.67899188434004
2021-08-25,14.36,208.64577532671981
2021-08-26,28.869,206.46107425896176
2021-08-27,62.618,204.30167540474446
2021-08-28,40.678,202.16728478153522
2021-08-29,30.699,200.05761123221137
2021-08-30,25.778,207.25310574766786
2021-08-31,22.811,210.8300323580122
2021-09-01,20.969,208.6199653469716
2021-09-02,19.59,206.43549553467113
2021-09-03,18.428,204.27632550916408
2021-09-04,17.475,202.14216131399675
2021-09-05,16.923,201.2755393205357
2021-09-06,16.64,199.432111203536
2021-09-07,16.978,197.35403666692702
2021-09-08,25.301,195.3000257394397
2021-09-09,20.224,193.26979882707562
2021-09-10,17.657,191.26307958433281
2021-09-11,16.076,189.27959487646677
2021-09-12,15.129,187.31907474218968
2021-09-13,14.325,185.38125235680263
2021-09-14,13.724,183.46586399575668
2021-09-15,13.863,181.5726489986368
2021-09-16,14.527,179.70134973356446
2021-09-17,20.458,177.85171156201326
2021-09-18,20.418,176.02348280403424
2021-09-19,17.301,174.21641470388383
2021-09-20,15.568,172.43026139605226
2021-09-21,15.457,170.6647798716861
2021-09-22,16.938,168.91972994540075
2021-09-23,14.871,167.1948742224786
2021-09-24,13.717,165.4899780664485
2021-09-25,13.199,163.8048095670412
2021-09-26,12.544,162.13913950851781
2021-09-27,12.202,160.49274133836553
2021-09-28,12.103,158.86539113635737
2021-09-29,12.474,167.13337418023033
2021-09-30,13.755,184.9537110817205
2021-10-01,13.586,188.1498583358572
2021-10-02,13.175,187.36119011663004
2021-10-03,15.329,185.52273414860912
2021-10-04,15.073,183.6054267114491
2021-10-05,14.866,181.71031588177223
2021-10-06,13.947,179.83714375005962
2021-10-07,12.496,177.98565540343543
2021-10-08,11.281,179.86673066680478
2021-10-09,10.39,178.0148736475088
2021-10-10,9.793,176.18445282152
2021-10-11,9.756,177.65154901311712
2021-10-12,10.664,191.97116439785563
2021-10-13,23.554,190.42612770637817
2021-10-14,44.184,193.6298492406728
2021-10-15,95.771,197.46119407874488
2021-10-16,81.927,195.4343792897807
2021-10-17,61.7,193.40212370019208
2021-10-18,49.403,191.48974095245754
2021-10-19,38.568,189.50316063921636
2021-10-20,31.557,187.87339661807565
2021-10-21,27.781,186.10769757170428
2021-10-22,27.182,184.18342781618944
2021-10-23,29.154,182.28143620242173
2021-10-24,26.122,200.21134959698765
2021-10-25,25.84,198.12369587956007
2021-10-26,27.775,196.15882191969587
2021-10-27,24.74,194.1180977517142
2021-10-28,20.453,192.1010052173574
2021-10-29,18.216,203.25219680090117
2021-10-30,16.566,205.11978205049982
2021-10-31,15.709,204.03992872922805
2021-11-01,16.31,201.90787702916793
2021-11-02,17.252,200.56762155921052
2021-11-03,15.794,198.47578181036528
2021-11-04,14.528,197.31611969196467
2021-11-05,13.834,201.1940346235427
2021-11-06,13.682,199.48228080673667
2021-11-07,14.416,197.83446701488052
2021-11-08,17.904,220.14380701646223
2021-11-09,18.114,217.82515874722066
2021-11-10,27.98,215.53337210754884
2021-11-11,35.101,226.7935799688642
2021-11-12,37.238,229.62989539490235
2021-11-13,66.84,227.20133239738666
2021-11-14,126.483,224.80090831675437
2021-11-15,76.133,222.4282961852512
2021-11-16,53.651,220.08317283418947
2021-11-17,41.379,217.76521884981102
2021-11-18,33.792,215.47411852966374
2021-11-19,28.94,213.456755671494
2021-11-20,25.842,216.19996186735392
2021-11-21,24.55,224.2318813759457
2021-11-22,45.471,255.44606299780887
2021-11-23,526.238,253.00678204994938
2021-11-24,511.333,250.3073564635845
2021-11-25,277.929,290.116215649384
2021-11-26,330.81,292.93204857356767
2021-11-27,453.939,293.2081797340986
2021-11-28,446.125,290.1866893504075
2021-11-29,324.77,289.1311077584024
2021-11-30,246.58,286.0130738111079
2021-12-01,188.125,318.9991592701892
2021-12-02,164.845,315.5349107483838
2021-12-03,161.83,312.11083526465336
2021-12-04,144.776,309.06613851620614
2021-12-05,130.725,306.08278787841283
2021-12-06,120.191,302.7683172679458
2021-12-07,109.692,308.80420715506904
2021-12-08,126.779,331.70136181787285
2021-12-09,246.881,357.2453175932471
2021-12-10,759.078,354.0070598621366
2021-12-11,463.03,350.13698048454887
2021-12-12,268.635,346.31178884519835
2021-12-13,183.926,342.53096338297894
2021-12-14,140.829,338.79398859648325
2021-12-15,114.981,335.10035497360656
2021-12-16,96.098,331.4495589219664
2021-12-17,82.643,328.32115120718464
2021-12-18,75.504,324.7489754336293
2021-12-19,71.879,321.78308534865783
2021-12-20,62.638,324.37311696389474
2021-12-21,58.346,320.8467362477576
2021-12-22,54.772,334.9450382125558
2021-12-23,56.534,334.0743846652364
2021-12-24,54.199,332.6755076487016
2021-12-25,59.567,329.19168894795115
2021-12-26,51.22,325.6370865014812
2021-12-27,,323.6405677088454
2021-12-28,,322.4093431774044
2021-12-29,,319.41350083697847
2021-12-30,,315.9446821462753
2021-12-31,,312.5160884169747
2022-01-01,47.768,309.12725226575134
2022-01-02,41.955,305.77771173954955
2022-01-03,38.737,302.46701025249746
2022-01-04,37.947,299.19469652355554
2022-01-05,35.801,296.01425621916883
2022-01-06,42.77,293.8533929725661
2022-01-07,69.88,290.96637921713494
2022-01-08,80.335,287.82740654460764
2022-01-09,76.342,284.7248262448705
2022-01-10,67.644,281.80006733749167
2022-01-11,64.408,278.7673625312442
2022-01-12,77.235,277.1435181729305
2022-01-13,108.292,274.9289657551239
2022-01-14,105.139,273.0223889208124
2022-01-15,79.644,274.9930887433001
2022-01-16,71.682,318.1922306762857
2022-01-17,63.488,315.45266660661565
2022-01-18,63.535,312.02989786143064
2022-01-19,54.786,324.23845701990075
2022-01-20,77.93,335.26490915327724
2022-01-21,211.284,331.61243644701
2022-01-22,205.889,328.4658526001898
2022-01-23,157.152,324.8922283343181
2022-01-24,133.03,321.42733518974666
