system:index,total_precipitation
20111113,0.012701874540624264
20111114,9.951462421047809E-5
20111115,2.2949230343901144E-4
20111116,0.027290563372916896
20111117,0.01679006864674028
20111118,0.004316453740275769
20111119,1.6140796694131827E-4
20111120,0.0031895733345064107
20111121,0.008402793166112851
20111122,0.00496921597859216
20111123,0.03858176535690927
20111124,0.02095170995494288
20111125,0.03958917620979575
20111126,0.0027357699460154087
20111127,1.862645149230957E-9
20111128,9.900888881340468E-5
20111129,1.1224419901032193E-4
20111130,0.01137487354301396
20111201,0.0013713513786546597
20111202,9.117149074233536E-4
20111203,2.0475125600846075E-5
20111204,0.003209823875696562
20111205,2.3322632904959397E-4
20111206,0.003579047227684412
20111207,0.015113194239204607
20111208,0.002982930709314726
20111209,0.0031057394199724246
20111210,0.003397056561346513
20111211,0.01910490939817694
20111212,0.013120357428597806
20111213,0.0011602814698124073
20111214,0.0012482098414526245
20111215,1.77337032324714E-4
20111216,5.028675334594266E-5
20111217,2.1242381029496337E-5
20111218,6.358275298950675E-4
20111219,0.005907115977370705
20111220,0.001761493480689551
20111221,0.0024736546667339567
20111222,0.009316623076536367
20111223,0.008638547080842482
20111224,0.008239279521398007
20111225,4.231690849912954E-4
20111226,0.008520570240553606
20111227,0.005494553110603209
20111228,8.81405389641189E-5
20111229,1.0209210124855091E-4
20111230,0.0010518124111281088
20111231,4.280752020119174E-4
20120101,3.7638888743002326E-7
20120102,0.0
20120103,6.950083216538407E-7
20120104,0.0024610760308631735
20120105,0.004322408223309081
20120106,0.0038088093599000774
20120107,6.428748888715345E-5
20120108,0.010463810950529017
20120109,0.01148402961596208
20120110,3.8204154494425846E-4
20120111,0.0
20120112,8.153883387992798E-6
20120113,8.908763646295686E-5
20120114,0.010526560508773574
20120115,0.009875908264337483
20120116,0.0012708978833967392
20120117,0.0070693176735583604
20120118,0.002679293872642917
20120119,2.5622093582540104E-4
20120120,4.3972990374906444E-4
20120121,0.002815114889050643
20120122,0.014733697569661773
20120123,0.022447278539394495
20120124,0.01003225522654253
20120125,0.019153044183677304
20120126,0.004048046289691681
20120127,0.003229752111566013
20120128,4.395438245771683E-4
20120129,0.009055221594128473
20120130,0.0043352479691285695
20120131,0.05803598708120656
20120201,0.053359198215037505
20120202,0.016311599900411335
20120203,0.0019084111798362384
20120204,0.0038642968785973873
20120205,3.211471868577233E-5
20120206,0.0023584546162527913
20120207,0.014359762488619802
20120208,0.008843550527352388
20120209,0.0025303244934474583
20120210,0.010391099247557682
20120211,0.006202329585355059
20120212,0.004052999689551136
20120213,0.0054183741359710115
20120214,0.0020045369809993025
20120215,0.0035526254459407876
20120216,5.34552710888184E-4
20120217,5.313355743693637E-6
20120218,0.0029814232299409404
20120219,0.006414996407019507
20120220,0.03927096130479618
20120221,0.0033670626372563107
20120222,0.003154666167115159
20120223,4.126013370986254E-4
20120224,3.2215850112567224E-5
20120225,3.8048684829953736E-4
20120226,3.955004040233737E-4
20120227,4.1397766676748286E-4
20120228,6.439872031673977E-6
20120229,6.466074571894294E-4
20120301,0.003838428295696531
20120302,0.02208398813922576
20120303,6.811180256943567E-4
20120304,2.626572166365848E-4
20120305,0.008834755205521247
20120306,0.006024905825880996
20120307,0.0039376959007136675
20120308,2.6321670976541812E-5
20120309,1.3060526251804458E-5
20120310,6.182783690877867E-4
20120311,4.5128619824089024E-4
20120312,4.0235968835777603E-4
20120313,2.933560078986403E-5
20120314,3.3038623405304046E-4
20120315,0.0013361813504737022
20120316,0.005525223184239113
20120317,0.01681785377881659
20120318,0.0013863823655446395
20120319,0.010256309952861765
20120320,0.002210457492592267
20120321,3.3245000987505366E-4
20120322,0.001137983702105931
20120323,5.241907019472668E-5
20120324,1.2835493117973045E-5
20120325,5.807169758315807E-4
20120326,0.00325647921381953
20120327,4.413124142100405E-4
20120328,5.123402625487251E-4
20120329,0.003241872325615101
20120330,0.00629134150526912
20120331,1.68197254168697E-4
20120401,3.8448915220183406E-6
20120402,8.64799816569398E-4
20120403,3.86206242012632E-8
20120404,1.258707261188264E-6
20120405,8.207413048420595E-6
20120406,1.1322396039563902E-5
20120407,0.0032018675239629747
20120408,3.9843075263676565E-4
20120409,3.888024818436118E-4
20120410,8.777495901755715E-4
20120411,0.0018307989583033768
20120412,5.901268833692358E-4
20120413,2.074563409930994E-4
20120414,2.8228659995233757E-4
20120415,0.008782258185451265
20120416,0.013594658981181892
20120417,0.016876078796938823
20120418,0.003189617439848259
20120419,8.654276240549657E-4
20120420,0.002129944075329314
20120421,3.899624020686644E-4
20120422,0.0011476010151240579
20120423,0.009003784726331487
20120424,9.017433241997299E-4
20120425,0.0
20120426,3.3434901655207755E-7
20120427,5.172256944984971E-4
20120428,8.129016915527709E-4
20120429,0.002081692860800177
20120430,1.6313597108103743E-4
20120501,3.2452547455845726E-5
20120502,4.5693484171688823E-4
20120503,0.008754584011997545
20120504,0.0013818295094185267
20120505,5.035412391052087E-5
20120506,8.675783755258873E-6
20120507,2.870670470103257E-7
20120508,0.0
20120509,0.0
20120510,0.0
20120511,2.861279319048477E-7
20120512,0.0010771381442201456
20120513,1.6363114583041263E-6
20120514,6.593309836967544E-8
20120515,8.158808380877229E-6
20120516,2.3607819776474306E-4
20120517,6.509774307472885E-5
20120518,1.4066728931851655E-6
20120519,0.0
20120520,1.5287273254854496E-4
20120521,3.2164922665307714E-4
20120522,0.0
20120523,3.936202407543624E-6
20120524,0.007179749841370818
20120525,7.651745743289455E-4
20120526,9.827710645534443E-6
20120527,5.027880213427014E-4
20120528,7.791530488352787E-4
20120529,0.0012953736883327567
20120530,0.0010422853993063892
20120531,5.02423893461353E-4
20120601,5.622537259922335E-4
20120602,0.017747833681742018
20120603,0.005672471844249501
20120604,0.0019649076199025335
20120605,0.006434220697074369
20120606,0.0031243672105618773
20120607,0.001183724914089095
20120608,2.7908708388854265E-6
20120609,5.9794343855428E-6
20120610,0.0010676666237656926
20120611,0.007435507357741607
20120612,0.004206981093014314
20120613,0.0010501880285039094
20120614,9.364191080938734E-5
20120615,0.0
20120616,0.003424229669853434
20120617,2.4893817537266438E-6
20120618,1.2470600997481593E-7
20120619,3.5528903239811298E-6
20120620,0.0
20120621,6.854297941323912E-5
20120622,0.001873242492280646
20120623,7.773440543759133E-6
20120624,0.0
20120625,8.036616042639092E-5
20120626,0.007899539043278832
20120627,0.004538958702014117
20120628,0.005333338599039169
20120629,0.0016904223104427963
20120630,2.5045487492062544E-5
20120701,1.362397992274615E-4
20120702,6.555718476441656E-5
20120703,0.0
20120704,9.947356268086081E-5
20120705,0.001457859421852773
20120706,5.285113898854432E-4
20120707,4.600264892362039E-5
20120708,9.716038712231427E-7
20120709,1.499444377333884E-5
20120710,0.003958135754281595
20120711,0.0038359977990261823
20120712,0.011674358142096795
20120713,0.021371017628982976
20120714,3.1119549622051114E-4
20120715,1.2614710760271203E-6
20120716,0.0
20120717,5.5719818590874345E-5
20120718,4.8660530738757864E-4
20120719,2.7865421724282E-4
20120720,4.653643880804316E-4
20120721,0.0023538758692709856
20120722,0.0018958343147804605
20120723,8.202897825170611E-4
20120724,1.6110594064430324E-4
20120725,2.6278409864715157E-5
20120726,0.0016341143608997579
20120727,6.66669055101376E-5
20120728,3.561150164779573E-6
20120729,1.2990870428955542E-4
20120730,3.536031480801141E-5
20120731,8.318249089630339E-5
20120801,8.761154834240216E-6
20120802,4.470348358154297E-8
20120803,4.0978193283081055E-8
20120804,0.0
20120805,0.0
20120806,0.0
20120807,0.0
20120808,1.0319532538349885E-4
20120809,7.466973876238063E-4
20120810,0.0025149639402920754
20120811,0.003545342180643075
20120812,0.0013311977550742994
20120813,9.292438087167181E-5
20120814,4.284083843231201E-8
20120815,4.526107687489337E-7
20120816,2.3851579001894747E-6
20120817,2.2006425005046857E-4
20120818,1.1753125767841434E-5
20120819,0.0
20120820,5.207304810811342E-7
20120821,5.382973042884717E-4
20120822,7.416832034739321E-4
20120823,0.009521317099509412
20120824,1.862645149230957E-9
20120825,7.052633917703008E-6
20120826,8.112487055910826E-6
20120827,7.634695419840267E-5
20120828,1.862645149230957E-9
20120829,3.645721839531355E-5
20120830,1.7928517033132357E-5
20120831,1.561078437517259E-5
20120901,8.908050820939515E-6
20120902,6.068552521057437E-7
20120903,0.0
20120904,0.0
20120905,0.0
20120906,0.0
20120907,1.7366214914027694E-4
20120908,1.551648346845058E-8
20120909,0.0
20120910,2.1838118247221954E-7
20120911,2.04785467043231E-5
20120912,1.4807688000604278E-7
20120913,0.002289171680420265
20120914,0.0
20120915,5.488520307912912E-5
20120916,3.4007750113330935E-5
20120917,0.004911683070592548
20120918,0.006741320661450903
20120919,2.4981936441148542E-5
20120920,0.0017992841451234059
20120921,0.0013688858501863781
20120922,9.121856998920526E-8
20120923,7.053914190008864E-6
20120924,1.300242970812225E-4
20120925,7.719333382500395E-4
20120926,8.971020217617156E-4
20120927,1.814498472126268E-6
20120928,0.001274969615644191
20120929,2.5437544208199334E-4
20120930,6.082362991696671E-8
20121001,5.711744389062947E-5
20121002,5.5229831787044105E-5
20121003,4.284083843231201E-8
20121004,1.862645149230957E-9
20121005,5.679851488042838E-5
20121006,5.884123226630073E-5
20121007,5.1075405803762726E-5
20121008,3.098958578426364E-4
20121009,1.579568717814929E-5
20121010,0.006550053932841272
20121011,0.004302074706554981
20121012,0.0020748425780921643
20121013,7.818511527289325E-4
20121014,0.00405211007618079
20121015,4.284083843231201E-8
20121016,2.4741825725753395E-8
20121017,4.479968427605796E-4
20121018,1.9437851919552176E-5
20121019,2.8966260882957144E-5
20121020,3.084689871082916E-8
20121021,0.0020029796718946525
20121022,0.001820567529164728
20121023,6.747042264189047E-6
20121024,0.0
20121025,0.0
20121026,0.0014379816718636876
20121027,3.228314710528503E-5
20121028,4.901225260986769E-5
20121029,5.011719904120721E-4
20121030,0.004015301658483277
20121031,1.829686999590408E-4
20121101,6.811219505936713E-4
20121102,1.070496098930323E-4
20121103,5.936894694476051E-4
20121104,0.00671721858104291
20121105,9.062233848087962E-5
20121106,9.884972332933907E-5
20121107,0.002391040276449207
20121108,0.00933765234894608
20121109,0.00912924485598674
20121110,0.003602785141365212
20121111,2.131805555384827E-5
20121112,1.7690467727399707E-5
20121113,7.052053026604464E-4
20121114,0.00882021378277422
20121115,7.453749225668495E-5
20121116,0.009178095382554903
20121117,0.005215661967848727
20121118,9.138921441620966E-4
20121119,6.235038896891671E-4
20121120,6.613988069015573E-4
20121121,5.9170212548735256E-5
20121122,0.0023315391538494303
20121123,7.477778207172519E-4
20121124,0.00470073605753048
20121125,0.001297707727046436
20121126,0.0013051745030861282
20121127,0.013976745569733095
20121128,0.006599152983822456
20121129,9.532120854833612E-4
20121130,1.987243786604694E-4
20121201,3.262336118787483E-4
20121202,0.008497079103739933
20121203,0.017565511100381268
20121204,8.295719924390295E-8
20121205,0.0
20121206,9.866210819904263E-5
20121207,5.248207938452011E-4
20121208,0.0030620715107813144
20121209,0.0121594473218581
20121210,0.006042083117090353
20121211,0.008699442326504764
20121212,3.919688400251316E-4
20121213,5.111700505509432E-5
20121214,0.0
20121215,0.0022177390558165955
20121216,3.0278890629166115E-4
20121217,6.753800794162671E-4
20121218,5.269271154934219E-4
20121219,0.002987925131774372
20121220,0.004142905374782648
20121221,0.003933067295038549
20121222,0.007584138344389044
20121223,8.903556204507486E-4
20121224,0.0024010451159742698
20121225,0.030781823282897604
20121226,0.0034285597034651827
20121227,3.5945083035652414E-4
20121228,0.0032682995818594787
20121229,7.991733948961163E-5
20121230,1.7576360041525466E-5
20121231,6.927946287173456E-5
20130101,4.336870917115133E-5
20130102,0.0011097500936842167
20130103,3.124944630282416E-5
20130104,0.0
20130105,2.318249320491368E-5
20130106,5.065075323639954E-5
20130107,1.862645149230957E-9
20130108,4.818550146596778E-5
20130109,0.0045359019399804825
20130110,4.770737313924899E-4
20130111,4.478456834158537E-6
20130112,0.0029394848093041276
20130113,0.021829352653575114
20130114,0.0021980081966868656
20130115,1.7291547289398365E-4
20130116,1.0848989209757028E-4
20130117,1.1046086269729448E-4
20130118,0.002548527899331307
20130119,0.011134574306872909
20130120,0.014702669996855483
20130121,0.0013184831174167116
20130122,0.0017309266836694943
20130123,0.007081425949195064
20130124,0.004364759155247776
20130125,0.0017635237561091145
20130126,0.020574654940244703
20130127,0.05136975257168768
20130128,0.025606172189716586
20130129,0.001571114093274504
20130130,0.001127908381133228
20130131,1.3225860066699827E-4
20130201,0.03360035254067101
20130202,0.0017739549658082488
20130203,6.085491253191623E-4
20130204,8.727983915415608E-4
20130205,6.462839079441379E-4
20130206,2.258399362576384E-4
20130207,1.2568765260292679E-5
20130208,1.9833968538874587E-6
20130209,1.2564143540236563E-5
20130210,0.0047078279424520395
20130211,0.008746916653986999
20130212,0.009837527303212593
20130213,2.5327472586232673E-4
20130214,9.559386852803828E-4
20130215,0.002292372306387578
20130216,0.004547069073506289
20130217,0.0021857725631534647
20130218,0.006539579192870855
20130219,0.005406378422388828
20130220,0.007859919520460874
20130221,0.015658814160816895
20130222,0.08770705970062848
20130223,0.02468555211150888
20130224,0.001751146667013377
20130225,0.007559808987638748
20130226,5.933013396890659E-4
20130227,3.253696292380126E-5
20130228,0.020753188495857992
20130301,0.057103217668392235
20130302,0.042493867723156616
20130303,0.018259434658279835
20130304,0.0039413088896624905
20130305,4.799130683918553E-4
20130306,1.3707469461455966E-4
20130307,1.5742164777416564E-4
20130308,5.2259269640162E-4
20130309,2.9790879057503403E-4
20130310,1.2365020619662596E-4
20130311,8.915710784476222E-4
20130312,6.278727291197469E-4
20130313,2.1170795113690738E-4
20130314,1.3229850900077953E-4
20130315,0.001625371315635361
20130316,2.00833262403977E-6
20130317,4.1021751097661507E-4
20130318,9.976498082656005E-4
20130319,0.0031776603409661747
20130320,9.571331694721948E-4
20130321,2.889719380009465E-4
20130322,0.002146040604778368
20130323,0.008715464599108002
20130324,9.29238971886259E-5
20130325,2.94760890032952E-4
20130326,1.7963484984322682E-4
20130327,7.35737463335023E-5
20130328,0.006408854351075349
20130329,5.505337796606963E-4
20130330,7.133882984068865E-5
20130331,2.4264918631643667E-4
20130401,9.994215814415359E-4
20130402,3.3698471277391956E-4
20130403,0.008815260623480549
20130404,0.0037380827339176634
20130405,4.873376996862599E-4
20130406,0.004316866016129215
20130407,0.005308816496897184
20130408,4.542507986126636E-4
20130409,0.003028548391206591
20130410,0.0018395944179432954
20130411,1.0302372678104169E-4
20130412,1.9619045020096316E-4
20130413,3.7852766759712046E-4
20130414,0.0
20130415,8.144514526490372E-4
20130416,0.01187052390970983
20130417,8.239358229770146E-4
20130418,1.1079575808341112E-4
20130419,4.3409770508275636E-5
20130420,0.003217559620892817
20130421,5.465822314335279E-4
20130422,7.692100294575173E-5
20130423,0.0
20130424,4.9755201780991894E-6
20130425,2.6906735476756818E-8
20130426,0.0
20130427,0.0
20130428,4.284083843231201E-8
20130429,1.8325744813200416E-6
20130430,2.5840442941553586E-8
20130501,7.267211505672361E-4
20130502,6.965815539338433E-5
20130503,0.0
20130504,8.791803285757147E-4
20130505,7.01950365389226E-5
20130506,7.613875257907062E-5
20130507,1.799856962441661E-4
20130508,1.766620621214893E-4
20130509,1.908717394273777E-6
20130510,1.3401761783822508E-4
20130511,7.606630473254428E-4
20130512,1.1251302516903788E-5
20130513,0.004583626009688078
20130514,0.002329093982638583
20130515,4.783348314144655E-6
20130516,6.25201587215702E-4
20130517,0.0
20130518,6.165254081784243E-6
20130519,0.0
20130520,7.496636538938767E-9
20130521,3.183438742246501E-5
20130522,0.009715403648543468
20130523,0.016083070051029578
20130524,0.00592042412528148
20130525,3.785250879264936E-4
20130526,0.0
20130527,8.783675789517765E-4
20130528,0.0016651006476875996
20130529,1.2312563321179736E-7
20130530,1.5893753269283878E-5
20130531,3.00027656810435E-6
20130601,0.010621125586711223
20130602,0.0042109613150790315
20130603,1.1817422227086624E-7
20130604,6.169038274579964E-7
20130605,0.0
20130606,1.1755775241259634E-4
20130607,4.2154113282751287E-4
20130608,8.091445484990809E-4
20130609,3.896676090647958E-5
20130610,0.004642063651389328
20130611,4.168715228292228E-4
20130612,0.018388875778695104
20130613,0.0012858772955945399
20130614,0.0014874100898011342
20130615,1.0900876407867667E-4
20130616,0.0
20130617,1.0687107365436917E-7
20130618,2.270349691128185E-5
20130619,1.5181902829218853E-4
20130620,1.9110745468282788E-5
20130621,0.002047115490353048
20130622,3.991146568487304E-5
20130623,2.454390149891886E-4
20130624,7.134922593391947E-4
20130625,0.0014755868534256076
20130626,0.007187477420629791
20130627,0.006761824886508494
20130628,0.011352189340909547
20130629,0.01112061546343616
20130630,0.0037266590443740307
20130701,0.0026262878162386584
20130702,7.293738486080707E-5
20130703,2.9330657760099295E-7
20130704,1.503393954945912E-5
20130705,8.513566636286103E-7
20130706,0.0
20130707,4.284083843231201E-8
20130708,4.84892343526144E-5
20130709,0.0011097025224137693
20130710,5.061995790331613E-4
20130711,2.1517064345346706E-4
20130712,3.246535802145721E-4
20130713,2.0641787153238464E-4
20130714,8.425711365814705E-4
20130715,0.001131308697340851
20130716,0.002828103835226398
20130717,5.817461684965521E-4
20130718,9.84327706440995E-6
20130719,0.006804418705123789
20130720,0.003672180346243402
20130721,0.0
20130722,1.862645149230957E-9
20130723,2.0382944117291362E-4
20130724,1.7550769534034353E-4
20130725,9.7349784718561E-8
20130726,2.1420419216156006E-8
20130727,3.669380435013338E-8
20130728,1.7672222788198196E-6
20130729,1.5639862021104244E-6
20130730,5.353073362463444E-4
20130731,0.0022545078225350637
20130801,9.510197645669134E-6
20130802,4.2278652632809275E-6
20130803,4.185841391675662E-7
20130804,7.624490863688619E-5
20130805,1.862645149230957E-9
20130806,7.849100434972375E-7
20130807,0.0015348146663000729
20130808,0.0014961059263194864
20130809,0.0
20130810,0.0
20130811,4.77690474807226E-5
20130812,3.7884399275403275E-4
20130813,0.0
20130814,4.205616634380448E-6
20130815,0.0
20130816,6.627651935691796E-5
20130817,0.0014132186290566312
20130818,8.381903171539307E-8
20130819,2.3547411553938315E-5
20130820,0.0
20130821,7.363203622935177E-6
20130822,2.1216461134044345E-4
20130823,4.92666545584821E-5
20130824,0.0
20130825,1.862645149230957E-9
20130826,4.284083843231201E-8
20130827,0.0
20130828,1.862645149230957E-9
20130829,8.613132309562701E-4
20130830,1.122662526407225E-5
20130831,2.0108868093755304E-6
20130901,4.02040395881602E-8
20130902,8.088295498675431E-6
20130903,5.993814148628487E-7
20130904,0.0
20130905,0.0
20130906,0.0
20130907,1.6073278630735743E-5
20130908,7.554046916755328E-4
20130909,2.01728179512777E-5
20130910,1.6862510999973213E-5
20130911,1.862645149230957E-9
20130912,4.5336346634042345E-4
20130913,0.001952152386340685
20130914,4.426190813320162E-5
20130915,9.90133418209524E-4
20130916,0.027566366883537752
20130917,0.0058776793896563335
20130918,4.749695501898752E-6
20130919,0.0
20130920,2.579378282515792E-5
20130921,4.284083843231201E-8
20130922,3.210273508417672E-5
20130923,4.767646762907038E-5
20130924,5.268853957967872E-8
20130925,0.0
20130926,3.750341940633282E-5
20130927,8.312374806412816E-7
20130928,1.7959708857223071E-6
20130929,0.0
20130930,1.1294126417508428E-6
20131001,0.005894511544237048
20131002,1.2371892972930725E-4
20131003,0.0019850004972416834
20131004,1.2716537466068463E-5
20131005,0.0
20131006,0.0
20131007,0.001085771045057486
20131008,0.00402854185802042
20131009,0.0
20131010,2.9701084010220505E-5
20131011,3.360079004832499E-5
20131012,1.729465720873092E-4
20131013,0.002299995227362964
20131014,1.982629329615279E-6
20131015,4.284083843231201E-8
20131016,4.974125534929816E-7
20131017,0.0011717676537033464
20131018,0.002689099351548552
20131019,6.755448823019155E-6
20131020,3.9962272401729515E-7
20131021,0.0
20131022,1.2675845584180618E-4
20131023,3.6540446554385433E-4
20131024,2.1804587755518395E-5
20131025,1.1851317333449757E-5
20131026,9.265789564892575E-6
20131027,1.2428344516361372E-4
20131028,9.810498444548302E-4
20131029,0.007556016699282135
20131030,3.194321084650745E-4
20131031,3.1778837158607384E-9
20131101,1.4473892659822191E-5
20131102,1.5268064114458836E-5
20131103,0.00119521938989853
20131104,3.0283291285256547E-5
20131105,6.606299453551203E-6
20131106,2.1420419216156006E-8
20131107,2.3122615097418805E-6
20131108,1.2434841635214612E-5
20131109,0.0050628525495587514
20131110,0.012307586101605263
20131111,0.033945279531410875
20131112,0.008717418971024864
20131113,1.319265216030322E-5
20131114,5.02056510551058E-4
20131115,0.0062954850785573195
20131116,0.009667711553890389
20131117,0.0029238580185411965
20131118,0.008895912348589528
20131119,0.0010617625801976715
20131120,3.997908743172883E-4
20131121,9.435907445446395E-4
20131122,0.011115742727279169
20131123,0.02104288312297009
20131124,5.155823996319315E-4
20131125,0.008678877560249284
20131126,1.1449725710062185E-4
20131127,0.0
20131128,0.0032488051335996465
20131129,0.015969784909408792
20131130,0.0030637895658104054
20131201,3.5012183789139294E-4
20131202,1.5202339308161222E-8
20131203,4.284083843231201E-8
20131204,0.003735320978231031
20131205,0.0011776994441422643
20131206,0.0
20131207,3.725290298461914E-9
20131208,8.568167686462402E-8
20131209,4.7240432163107903E-4
20131210,9.360034094160587E-4
20131211,7.127382178797966E-4
20131212,0.0016917255428362619
20131213,5.079938431010432E-5
20131214,0.002191976401570161
20131215,0.0018858732688576516
20131216,0.004266232178401015
20131217,1.520719555085078E-6
20131218,2.590443753152359E-7
20131219,0.0
20131220,2.5603026019201568E-6
20131221,5.060345442884891E-4
20131222,2.808154607250669E-6
20131223,0.0012933909086347692
20131224,0.005177146029765772
20131225,0.017492240334749935
20131226,0.0038851567060636523
20131227,6.589140095221223E-4
20131228,3.70132675677265E-4
20131229,5.991680400013739E-4
20131230,1.1776683748932446E-5
20131231,1.544151147779312E-4
20140101,0.0
20140102,1.4075300811680811E-4
20140103,3.753645671581177E-5
20140104,0.0012142463942420717
20140105,1.4722990516146759E-4
20140106,0.001382322273749248
20140107,0.004026248378647347
20140108,9.243625189899515E-4
20140109,4.598904293431867E-4
20140110,0.003477318766814575
20140111,1.9629614570196394E-4
20140112,6.970466949251172E-4
20140113,6.311646328848953E-5
20140114,7.510614652845837E-8
20140115,1.0220970021192904E-5
20140116,6.435181118197906E-6
20140117,2.442023145354911E-8
20140118,0.0
20140119,8.34035006446607E-5
20140120,0.0016744659835941527
20140121,0.002577656858613346
20140122,0.003937110934648451
20140123,0.003140023321779319
20140124,0.004828819779078395
20140125,0.001065976126260404
20140126,8.046893797469417E-5
20140127,1.1455854182850049E-4
20140128,1.2757272020481525E-5
20140129,1.0576542371368208E-6
20140130,3.128326740911013E-7
20140131,0.0
20140201,2.587199525017196E-7
20140202,3.7863055241170145E-5
20140203,5.693955562493387E-7
20140204,0.003411103028501817
20140205,7.474585443927844E-4
20140206,8.63255546319228E-5
20140207,3.742201141020201E-8
20140208,1.6745108110949797E-6
20140209,1.1821817814935574E-6
20140210,5.177420313428468E-5
20140211,6.850008795366841E-4
20140212,4.0186105050661516E-4
20140213,0.007334921335000175
20140214,0.004063930184048192
20140215,0.0011354560098260815
20140216,0.03650949814093778
20140217,0.002788903556018567
20140218,0.007174504547145001
20140219,0.017270161929371697
20140220,0.009762147607758283
20140221,0.0012038277622362648
20140222,0.0013450032125962661
20140223,8.356170506824528E-4
20140224,3.4716244980582766E-4
20140225,5.5880487915015804E-5
20140226,5.168029253056971E-5
20140227,0.004805420343295149
20140228,0.014007536858675874
20140301,0.028964391296797714
20140302,0.0015310576472144211
20140303,0.0030500251196431422
20140304,5.27748966018758E-5
20140305,2.4032905719276347E-4
20140306,0.009654815214096496
20140307,0.0011911313450119027
20140308,1.1393967110056968E-4
20140309,3.6943056486660224E-4
20140310,4.856430103838866E-4
20140311,1.1241332490923196E-5
20140312,1.5180999758190771E-5
20140313,7.422591684043445E-4
20140314,0.0035212805662775707
20140315,2.2544280891972375E-4
20140316,0.007290941188162079
20140317,0.0
20140318,7.049742393257774E-6
20140319,3.592885224594108E-4
20140320,0.0027242390634184136
20140321,0.005419845871777166
20140322,4.1330645379625687E-4
20140323,0.0033300733009897455
20140324,0.014565908588668453
20140325,0.014050230290083792
20140326,0.014703013351141509
20140327,0.025198506308392418
20140328,0.016867286550916745
20140329,6.686081346242911E-4
20140330,0.007283625140524823
20140331,0.0020484825261070866
20140401,6.297199189930799E-4
20140402,3.103738811603733E-4
20140403,5.099381380114766E-4
20140404,0.008779940948319295
20140405,0.0200755940607098
20140406,0.0027700314460204676
20140407,5.546586764867985E-4
20140408,2.0132860239660983E-4
20140409,3.0988955243965775E-4
20140410,0.0044078136709480836
20140411,0.0013316526996239853
20140412,1.4833371642880935E-4
20140413,8.509038530721265E-4
20140414,0.001431028712534149
20140415,0.0021246217094260333
20140416,0.001003540548125134
20140417,2.2239092331814628E-6
20140418,0.0
20140419,8.211336434938391E-4
20140420,1.0572896865629646E-5
20140421,4.470348358154297E-8
20140422,1.9497099961808017E-6
20140423,1.693018510011252E-5
20140424,0.002855504987013371
20140425,0.0016770446069293771
20140426,5.005535782677811E-4
20140427,0.004001718084374491
20140428,3.7516541994774406E-4
20140429,0.0013523937041306805
20140430,0.002377590001034357
20140501,5.882469076405628E-4
20140502,0.0010032113044089821
20140503,0.0036493372052890465
20140504,9.192519227237673E-4
20140505,0.0
20140506,7.652951081708639E-4
20140507,0.001217002826545878
20140508,3.956608444848297E-4
20140509,7.667541511885026E-5
20140510,7.196319264913754E-4
20140511,0.0014818893293953932
20140512,7.201595691249472E-4
20140513,3.307780533200613E-4
20140514,7.66274498555567E-7
20140515,4.0978193283081055E-8
20140516,1.304188732259321E-7
20140517,2.3938419232993445E-7
20140518,9.042143795422183E-8
20140519,9.57351938732702E-7
20140520,3.1813687812451655E-6
20140521,7.915858566234836E-8
20140522,7.962374698211314E-6
20140523,9.797918390992919E-5
20140524,1.0137689711954662E-4
20140525,3.369484840746627E-5
20140526,8.546188344874623E-7
20140527,9.318122491844265E-7
20140528,2.9640576474587475E-5
20140529,2.568357860388351E-4
20140530,0.0010157503079749211
20140531,0.004375665936374112
20140601,0.006149659514178355
20140602,0.001610284539013168
20140603,3.0718696892790324E-6
20140604,4.302833918247227E-6
20140605,3.683790647905293E-4
20140606,0.0026632094367065786
20140607,4.514643521603212E-4
20140608,7.366612770953097E-4
20140609,0.0012193521584666187
20140610,7.384305933639016E-4
20140611,5.613234681082263E-6
20140612,0.0
20140613,0.004024995882814083
20140614,0.0024473877015459807
20140615,3.3993220976583896E-4
20140616,1.111234213931464E-6
20140617,3.931175767587353E-6
20140618,7.495270556364059E-5
20140619,1.4070094255376294E-4
20140620,9.82115666015884E-4
20140621,0.0025637033122593127
20140622,0.0010390497244605072
20140623,8.466968039044847E-7
20140624,1.9854571208258675E-5
20140625,5.299999056644368E-6
20140626,0.0
20140627,9.609241568925003E-6
20140628,0.005232530380763389
20140629,2.648114329064449E-4
20140630,2.460222363724062E-4
20140701,1.9395618616598785E-6
20140702,4.0978193283081055E-8
20140703,0.0
20140704,0.0
20140705,3.7368179270822023E-6
20140706,1.0500285723200532E-4
20140707,3.635853144697842E-6
20140708,4.284083843231201E-8
20140709,3.468064042269649E-5
20140710,4.850842270878938E-4
20140711,2.4674507879203478E-9
20140712,4.0707862859606724E-5
20140713,3.5725174485560706E-5
20140714,1.1174896347586981E-4
20140715,0.004078087343899214
20140716,0.001225665894011879
20140717,0.0022410335413420397
20140718,4.702784341628523E-5
20140719,4.8641679873676617E-4
20140720,0.00151130751977525
20140721,0.003198390046399286
20140722,0.003313653426189562
20140723,6.141700202158372E-5
20140724,4.7484920256507616E-5
20140725,0.0013435430770699852
20140726,0.00492284566845696
20140727,8.846727557804742E-8
20140728,0.0
20140729,1.862645149230957E-9
20140730,4.284083843231201E-8
20140731,0.0
20140801,2.8562591943291972E-5
20140802,1.2403566635668632E-4
